"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47117","Marshall County, TN","20,248","0","2,743","341","13.5","1.7","17,505","341","86.5","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47119","Maury County, TN","57,037","0","7,014","833","12.3","1.5","50,023","833","87.7","1.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47121","Meigs County, TN","7,099","0","1,036","129","14.6","1.8","6,063","129","85.4","1.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47123","Monroe County, TN","26,404","0","4,570","539","17.3","2.0","21,834","539","82.7","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47125","Montgomery County, TN","128,655","0","14,167","1,583","11.0","1.2","114,488","1,583","89.0","1.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47127","Moore County, TN","3,797","0","416","60","11.0","1.6","3,381","60","89.0","1.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47129","Morgan County, TN","11,421","0","1,844","238","16.1","2.1","9,577","238","83.9","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47131","Obion County, TN","17,276","0","2,443","299","14.1","1.7","14,833","299","85.9","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47133","Overton County, TN","12,676","0","1,918","255","15.1","2.0","10,758","255","84.9","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47135","Perry County, TN","4,512","0","748","102","16.6","2.3","3,764","102","83.4","2.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47137","Pickett County, TN","2,769","0","450","59","16.3","2.1","2,319","59","83.7","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47139","Polk County, TN","9,906","0","1,647","197","16.6","2.0","8,259","197","83.4","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47141","Putnam County, TN","47,176","0","6,938","820","14.7","1.7","40,238","820","85.3","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47143","Rhea County, TN","18,760","0","2,943","359","15.7","1.9","15,817","359","84.3","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47145","Roane County, TN","30,919","0","4,129","524","13.4","1.7","26,790","524","86.6","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47147","Robertson County, TN","43,378","0","6,388","700","14.7","1.6","36,990","700","85.3","1.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47149","Rutherford County, TN","207,659","0","25,442","2,488","12.3","1.2","182,217","2,488","87.7","1.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47151","Scott County, TN","12,791","0","2,141","260","16.7","2.0","10,650","260","83.3","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47153","Sequatchie County, TN","8,643","0","1,224","160","14.2","1.9","7,419","160","85.8","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47155","Sevier County, TN","57,859","0","12,265","1,218","21.2","2.1","45,594","1,218","78.8","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47157","Shelby County, TN","561,812","0","95,082","5,661","16.9","1.0","466,730","5,661","83.1","1.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47159","Smith County, TN","11,978","0","1,684","215","14.1","1.8","10,294","215","85.9","1.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47161","Stewart County, TN","7,920","0","1,180","156","14.9","2.0","6,740","156","85.1","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47163","Sullivan County, TN","91,650","0","13,179","1,357","14.4","1.5","78,471","1,357","85.6","1.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47165","Sumner County, TN","113,664","0","13,842","1,369","12.2","1.2","99,822","1,369","87.8","1.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47167","Tipton County, TN","36,882","0","5,047","595","13.7","1.6","31,835","595","86.3","1.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47169","Trousdale County, TN","5,147","0","782","107","15.2","2.1","4,365","107","84.8","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47171","Unicoi County, TN","10,229","0","1,481","199","14.5","1.9","8,748","199","85.5","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47173","Union County, TN","11,691","0","1,913","243","16.4","2.1","9,778","243","83.6","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47175","Van Buren County, TN","3,207","0","529","70","16.5","2.2","2,678","70","83.5","2.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47177","Warren County, TN","23,701","0","4,526","510","19.1","2.2","19,175","510","80.9","2.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47179","Washington County, TN","77,305","0","9,898","1,093","12.8","1.4","67,407","1,093","87.2","1.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47181","Wayne County, TN","8,548","0","1,352","180","15.8","2.1","7,196","180","84.2","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47183","Weakley County, TN","19,410","0","2,943","385","15.2","2.0","16,467","385","84.8","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47185","White County, TN","15,434","0","2,335","305","15.1","2.0","13,099","305","84.9","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47187","Williamson County, TN","139,781","0","10,181","1,066","7.3","0.8","129,600","1,066","92.7","0.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47189","Wilson County, TN","85,069","0","9,671","1,037","11.4","1.2","75,398","1,037","88.6","1.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48000","Texas","17,220,682","0","4,106,735","47,613","23.8","0.3","13,113,947","47,613","76.2","0.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48001","Anderson County, TX","25,275","0","6,023","577","23.8","2.3","19,252","577","76.2","2.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48003","Andrews County, TX","10,644","0","2,667","267","25.1","2.5","7,977","267","74.9","2.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48005","Angelina County, TX","48,740","0","12,575","1,083","25.8","2.2","36,165","1,083","74.2","2.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48007","Aransas County, TX","12,347","0","3,342","306","27.1","2.5","9,005","306","72.9","2.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48009","Archer County, TX","5,144","0","944","105","18.4","2.0","4,200","105","81.6","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48011","Armstrong County, TX","991","0","189","23","19.1","2.3","802","23","80.9","2.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48013","Atascosa County, TX","29,117","0","7,170","679","24.6","2.3","21,947","679","75.4","2.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48015","Austin County, TX","17,124","0","3,953","372","23.1","2.2","13,171","372","76.9","2.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48017","Bailey County, TX","3,735","0","1,337","123","35.8","3.3","2,398","123","64.2","3.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48019","Bandera County, TX","12,758","0","3,059","313","24.0","2.5","9,699","313","76.0","2.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48021","Bastrop County, TX","49,781","0","12,757","1,087","25.6","2.2","37,024","1,087","74.4","2.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48023","Baylor County, TX","1,912","0","359","47","18.8","2.5","1,553","47","81.2","2.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48025","Bee County, TX","14,130","0","3,219","361","22.8","2.6","10,911","361","77.2","2.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48027","Bell County, TX","211,172","0","40,560","3,255","19.2","1.5","170,612","3,255","80.8","1.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48029","Bexar County, TX","1,204,459","0","264,129","10,919","21.9","0.9","940,330","10,919","78.1","0.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48031","Blanco County, TX","6,731","0","1,578","161","23.4","2.4","5,153","161","76.6","2.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48033","Borden County, TX","362","0","44","6","12.2","1.7","318","6","87.8","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48035","Bosque County, TX","10,007","0","2,667","247","26.7","2.5","7,340","247","73.3","2.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48037","Bowie County, TX","51,040","0","9,457","937","18.5","1.8","41,583","937","81.5","1.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48039","Brazoria County, TX","219,271","0","42,099","3,065","19.2","1.4","177,172","3,065","80.8","1.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48041","Brazos County, TX","146,539","0","27,612","2,511","18.8","1.7","118,927","2,511","81.2","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48043","Brewster County, TX","5,337","0","1,199","142","22.5","2.7","4,138","142","77.5","2.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48045","Briscoe County, TX","840","0","245","26","29.2","3.1","595","26","70.8","3.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48047","Brooks County, TX","3,764","0","881","112","23.4","3.0","2,883","112","76.6","3.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48049","Brown County, TX","21,167","0","4,456","445","21.1","2.1","16,711","445","78.9","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48051","Burleson County, TX","10,522","0","2,460","250","23.4","2.4","8,062","250","76.6","2.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48053","Burnet County, TX","25,814","0","6,964","619","27.0","2.4","18,850","619","73.0","2.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48055","Caldwell County, TX","25,558","0","6,554","604","25.6","2.4","19,004","604","74.4","2.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48057","Calhoun County, TX","12,383","0","2,805","273","22.7","2.2","9,578","273","77.3","2.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48059","Callahan County, TX","7,986","0","1,765","193","22.1","2.4","6,221","193","77.9","2.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48061","Cameron County, TX","235,648","0","91,749","4,468","38.9","1.9","143,899","4,468","61.1","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48063","Camp County, TX","7,147","0","1,799","194","25.2","2.7","5,348","194","74.8","2.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48065","Carson County, TX","3,388","0","568","68","16.8","2.0","2,820","68","83.2","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48067","Cass County, TX","16,619","0","3,280","350","19.7","2.1","13,339","350","80.3","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48069","Castro County, TX","4,240","0","1,519","137","35.8","3.2","2,721","137","64.2","3.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48071","Chambers County, TX","25,373","0","4,485","473","17.7","1.9","20,888","473","82.3","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48073","Cherokee County, TX","27,584","0","7,487","655","27.1","2.4","20,097","655","72.9","2.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48075","Childress County, TX","3,079","0","796","89","25.9","2.9","2,283","89","74.1","2.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48077","Clay County, TX","5,980","0","1,232","135","20.6","2.3","4,748","135","79.4","2.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48079","Cochran County, TX","1,579","0","513","51","32.5","3.2","1,066","51","67.5","3.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48081","Coke County, TX","1,744","0","340","41","19.5","2.4","1,404","41","80.5","2.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48083","Coleman County, TX","4,549","0","1,270","130","27.9","2.9","3,279","130","72.1","2.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48085","Collin County, TX","630,823","0","91,532","5,532","14.5","0.9","539,291","5,532","85.5","0.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48087","Collingsworth County, TX","1,612","0","557","53","34.6","3.3","1,055","53","65.4","3.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48089","Colorado County, TX","11,602","0","2,865","283","24.7","2.4","8,737","283","75.3","2.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48091","Comal County, TX","87,293","0","15,299","1,389","17.5","1.6","71,994","1,389","82.5","1.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48093","Comanche County, TX","7,233","0","2,061","191","28.5","2.6","5,172","191","71.5","2.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48095","Concho County, TX","1,415","0","318","39","22.5","2.8","1,097","39","77.5","2.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48097","Cooke County, TX","23,198","0","5,610","509","24.2","2.2","17,588","509","75.8","2.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48099","Coryell County, TX","38,485","0","7,162","819","18.6","2.1","31,323","819","81.4","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48101","Cottle County, TX","730","0","205","24","28.1","3.3","525","24","71.9","3.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48103","Crane County, TX","2,781","0","655","72","23.6","2.6","2,126","72","76.4","2.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48105","Crockett County, TX","2,011","0","507","57","25.2","2.8","1,504","57","74.8","2.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48107","Crosby County, TX","3,156","0","766","90","24.3","2.9","2,390","90","75.7","2.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48109","Culberson County, TX","1,214","0","349","40","28.7","3.3","865","40","71.3","3.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48111","Dallam County, TX","4,068","0","1,450","132","35.6","3.2","2,618","132","64.4","3.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48113","Dallas County, TX","1,639,732","0","461,559","14,143","28.1","0.9","1,178,173","14,143","71.9","0.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48115","Dawson County, TX","6,229","0","1,786","175","28.7","2.8","4,443","175","71.3","2.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48117","Deaf Smith County, TX","10,461","0","3,326","311","31.8","3.0","7,135","311","68.2","3.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48119","Delta County, TX","2,997","0","597","75","19.9","2.5","2,400","75","80.1","2.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48121","Denton County, TX","549,983","0","83,386","5,231","15.2","1.0","466,597","5,231","84.8","1.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48123","DeWitt County, TX","10,153","0","2,196","222","21.6","2.2","7,957","222","78.4","2.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","48125","Dickens County, TX","1,001","0","243","28","24.3","2.8","758","28","75.7","2.8"
